Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,closed,0.460200567497577,7.2830666962547586,Tried to open the file posted by @mcarans. After approx 4 minutes of waiting the following dialog window appeared:  ![untitled](https://cloud.githubusercontent.com/assets/12819058/18845283/2e328b16-8432-11e6-84d1-75259098fa64.png),COMMENT,10,en,,0.29203266121948557,,"{dialog=1, tried=1, file=1, minutes=1, window=1}","{dialog=0.647302646735547, tried=0.27309848825960686, file=0.27309848825960686, minutes=0.647302646735547, window=0.647302646735547}",ebff73b9-4f13-4482-b883-c8c9ff1986ff,Cannot load large files,12819058,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,,,+1,COMMENT,10,unknown,,,,{},{},c9d041e7-188f-44df-a0dc-10cb3c389ef5,Cannot load large files,3409735,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.04153338536339031,4.798506695059276,So the file loads for me but it took forever and pushed xed up to 4gb of memory usage. I had the same issue as you guys trying to close it.,COMMENT,10,en,,0.21750920250878786,,"{file=1, memory=1, issue=1, usage=1, loads=1, guys=1}","{file=0.004403702863198712, memory=0.004403702863198712, same issue=0.0786630678635819, usage=0.004403702863198712, guys=0.0786630678635819, loads=0.004403702863198712}",52e95bc7-0af4-4979-be86-c23005c56db3,Cannot load large files,2231759,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.26491472444205916,5.673114496205923,"The issue with opening large files is fixed now in git master. This particular file still has an issue when you first load it. It contains thousands of strings and the first time you open it, it will be recognized as a .csv and the string will be highlighted. This causes memory use issues but I don't think it's on our side. I can reproduce the same issue in gedit and it looks like a problem in GtkSourceView.  Since the loading is async and won't block the interface you can simply change it's type to plain text  while it's loading as a workaround which will get around the issue.",COMMENT,10,en,,0.20868989228347776,,"{side=1, memory=1, gtksourceview=1, issue=4, string=1, use=1, gedit=1, thousands=1, loading=2, interface=1, type=1, issues=1, master=1, workaround=1, file=1, problem=1, load=1, strings=1, files=1, time=1, text=1}","{side=0.016580050716150933, gtksourceview=0.09837098944624327, memory=0.016580050716150933, issue=0.011852217071823464, string=0.5496918598331406, same issue=0.09837098944624327, use=0.016580050716150933, git master=0.24092768627454023, gedit=0.09837098944624327, thousands=0.8776926700705827, loading=0.011852217071823464, interface=0.011852217071823464, type=0.011852217071823464, plain text=0.011852217071823464, issues=0.016580050716150933, first time=0.8776926700705827, workaround=0.011852217071823464, problem=0.09837098944624327, file=0.05928759768193294, strings=0.8776926700705827, load=0.05928759768193294, files=0.24092768627454023}",ef60d79a-737a-42e9-af07-4f5bfa1f6f06,Cannot load large files,2231759,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.25529626025613544,5.2689889609243,@JosephMcc  Does the particular file cause issues on both GEdit 2 and GEdit 3 for you?,COMMENT,10,en,,0.2306518874894762,,"{file=1, cause=1, gedit=2, issues=1}","{file=0.25529626025613544, cause=0.25529626025613544, gedit=0.25529626025613544, issues=0.25529626025613544, gedit 2=0.25529626025613544}",0d4a6ede-ed88-49eb-b475-0e22c232ef66,Cannot load large files,3799212,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.33053566002843643,6.453788999181451,Only tested on Gedit 3.18. It's hard to compare version2 vs. 3 because of changes in the underlying version of libraries like gtk involved.,COMMENT,10,en,,0.21151008753374104,,"{version2=1, changes=1, libraries=1, gedit=1, version=1, gtk=1}","{version2=0.454672351526881, changes=0.454672351526881, libraries=0.454672351526881, gedit=0.20639896852999187, version=0.454672351526881, gtk=0.454672351526881}",b4ce3e85-a284-4a04-b5b5-dd916373539a,Cannot load large files,2231759,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.4152857176206153,4.896614641743438,@JosephMcc For me it loaded in GEdit 3. Does the file eventually load on GEdit 3 for you or does it fail or hang? This is not clear from your comment from 2 hours ago. Is the behaviour exactly the same with Xed?  Thanks for looking at this issue.,COMMENT,10,en,,0.2538816038985063,,"{thanks=1, hours=1, file=1, issue=1, xed=1, comment=1, behaviour=1, gedit=2}","{thanks=0.7327961945971402, hours=0.5013650378467924, file=0.011695920417913232, issue=0.7327961945971402, xed=0.7327961945971402, comment=0.5013650378467924, behaviour=0.7327961945971402, gedit=0.011695920417913232}",2d83d70d-6ada-4be5-b7aa-4c523e56cf51,Cannot load large files,3799212,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.1735396568585884,6.110447126312309,Yes the file loads fine now in xed. If you open system monitor with the file open and the syntax highlighting enabled you will notice it using large amounts of memory. I can reproduce the same issue in Gedit3.18. Setting it to &quot;Plain text&quot; solves the issue in both Xed and Gedit.  Since the file is all strings it essentially highlights the entire file and that seems to be what causes the issue.,COMMENT,10,en,,0.18068069854181448,,"{text&quot=1, memory=1, issue=3, gedit3.18=1, loads=1, monitor=1, gedit=1, file=4, system=1, amounts=1, strings=1, xed=2, syntax=1, highlighting=1}","{text&quot=0.2998568598524092, memory=0.10847808338811275, issue=0.020930935210272516, same issue=0.11015485963975942, gedit3.18=0.11015485963975942, xed and gedit=0.2998568598524092, loads=0.32827754620238814, monitor=0.10847808338811275, syntax highlighting=0.10847808338811275, file=0.10847808338811275, system=0.10847808338811275, strings=0.020930935210272516, amounts=0.10847808338811275, xed=0.32827754620238814}",ae83ed42-1430-49ff-8bfe-b1ad59f15b3c,Cannot load large files,2231759,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.9652475934413618,4.705013211972053,"Great, thanks a lot!",COMMENT,10,en,,0.5450472034679602,,"{thanks=1, lot=1, great=1}","{thanks=0.9652475934413618, lot=0.9652475934413618, great=0.9652475934413618}",a990efbb-deed-42a9-b1f2-7d7b81fbee19,Cannot load large files,3799212,3799212,2016-07-25T15:29:52.000+02:00,2017-02-10T11:40:52.000+01:00
,closed,0.18780758261540198,6.239730096438944,"Yeah, right now there is an entry for &quot;Bottom Pane&quot; in the view menu but it cannot be selected.",COMMENT,3,en,,0.22855234203211572,,"{entry=1, pane&quot=1, view=1, menu=1}","{entry=0.18780758261540198, pane&quot=0.18780758261540198, view menu=0.18780758261540198}",e080c41c-9cbd-438e-8423-bc40065de50a,Bottom panel,2231759,11165995,2016-07-25T03:11:31.000+02:00,2016-12-30T12:22:45.000+01:00
,closed,0.15559571367986885,5.888666348715095,"In gedit 2.30.4 (as installed in the Cinnamon edition of LM 17.x) the bottom pane switch does exist in the view menu, but it is only selectable, if the pythonconsole plugin is activated. This plugin does not exist in xed (as some others also).",COMMENT,3,en,,0.25460579958248086,,"{cinnamon=1, view=1, plugin=2, bottom=1, edition=1, gedit=1, pane=1, menu=1, pythonconsole=1, others=1, switch=1}","{cinnamon=0.13359358688331185, plugin=0.13359358688331185, bottom=0.13359358688331185, view menu=0.13359358688331185, edition=0.13359358688331185, gedit=0.13359358688331185, pane=0.13359358688331185, others=0.17759784047642588, pythonconsole=0.13359358688331185, switch=0.13359358688331185}",28bc5cc3-cdda-4f5b-9444-09309fd60451,Bottom panel,17322130,11165995,2016-07-25T03:11:31.000+02:00,2016-12-30T12:22:45.000+01:00
,closed,0.08820782116898714,5.98650201677047,I'm closing this since Xed actually does have this bottom pane. It just isn't being used by any of our current plugins.,COMMENT,3,en,,0.24905616958257382,,"{xed=1, bottom=1, plugins=1, pane=1}","{xed=0.01772282028264636, bottom=0.01772282028264636, plugins=0.15869282205532792, pane=0.01772282028264636}",f4bf423d-c368-4817-b069-e154a959faae,Bottom panel,2231759,11165995,2016-07-25T03:11:31.000+02:00,2016-12-30T12:22:45.000+01:00
,closed,0.6328813831750634,6.333684415040904,I can reproduce this on the latest git master.,COMMENT,1,en,,0.2302110304838009,,{master=1},{master=0.6328813831750634},3a4b0186-d52f-45e4-a992-e2bcd8afef7e,Segfault when removing color scheme,2231759,1450212,2016-07-15T05:36:25.000+02:00,2017-02-16T01:03:26.000+01:00
,closed,0.5721235742102198,5.445712992239514,Under Cinnamon it seems to remember it's size just fine.,COMMENT,17,en,,0.1943874597957546,,"{cinnamon=1, size=1}","{cinnamon=0.5721235742102198, size=0.5721235742102198}",2886e2dc-3f69-493c-a4bf-0fd154066eed,Xed does not remember window size or position,2231759,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.4309024422325845,5.225885118257846,Can't reproduce the issue in Cinnamon 3.0.7. It's working fine for me as well.,COMMENT,17,en,,0.21284638444171983,,"{cinnamon=1, issue=1, fine=1, can't=1}","{cinnamon=0.3574314374223805, issue=0.3574314374223805, fine=0.5043734470427885, can't=0.3574314374223805}",d50f193a-6a62-4d31-be85-778511c062c1,Xed does not remember window size or position,12819058,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.22757804706910917,6.004696732153004,As previously mentioned... this issue only happens on MATE ed as far as I can tell,COMMENT,17,en,,0.16086199418091734,,"{issue=1, mate=1}","{issue=0.22757804706910917, mate=0.22757804706910917}",0dec0130-8e06-4aea-b49d-370ecdc8bccf,Xed does not remember window size or position,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.4043161266866239,5.413083775301343,"Does it happen if you switch to one of the other compositors? Like metacity, marco, or compiz? In Cinnamon you have controls for default window placement. I have mine set to center and the window always opens in the center but the previous size is remembered.",COMMENT,17,en,,0.1857723653212636,,"{cinnamon=1, default=1, controls=1, size=1, marco=1, center=2, window=2, placement=1, compositors=1, metacity=1, compiz=1}","{cinnamon=0.523473866319381, default=0.523473866319381, controls=0.523473866319381, size=0.3695177990632088, marco=0.4874588387710217, center=0.3695177990632088, window=0.523473866319381, placement=0.523473866319381, metacity=0.4874588387710217, compositors=0.23681400259288413, compiz=0.4874588387710217}",98cee50b-c9ca-4790-851d-84ddc990c7be,Xed does not remember window size or position,2231759,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.38951514922282904,5.994425209061988,it happens regardless of compositor and window manager,COMMENT,17,en,,0.21499577952288884,,"{manager=1, window=1, compositor=1}","{manager=0.38951514922282904, window=0.38951514922282904, compositor=0.38951514922282904}",896e4fe2-6ead-403a-aebe-00ac2f47b436,Xed does not remember window size or position,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.3343714698153129,5.749347714383324,"Just did a bit more playing around. In Cinnamon at least, xed respects the placement I set for all windows in Cinnamon. I don't think it does anything to remember it's previous placement. Not sure why the size isn't saved/remembered under Mate.",COMMENT,17,en,,0.231208148328526,,"{cinnamon=2, size=1, mate=1, placement=2, bit=1, windows=1, respects=1, anything=1}","{cinnamon=0.8067169445085366, size=0.033352557456210866, mate=0.033352557456210866, placement=0.08162189858117556, bit=0.41579447871532854, windows=0.8067169445085366, anything=0.08162189858117556, respects=0.8067169445085366}",d39239da-b35c-48a1-8bad-bb666bcfac1d,Xed does not remember window size or position,2231759,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.7125501592852532,5.996544920309212,Having the same problem on Linux Mint 18 Mate with compiz.,COMMENT,17,en,,0.14808670642421032,,"{mint=1, problem=1, mate=1, linux=1, compiz=1}","{mint=0.7125501592852532, mate=0.7125501592852532, linux=0.7125501592852532, same problem=0.7125501592852532, compiz=0.7125501592852532}",afb7d29f-04dc-4652-9b63-93443466d136,Xed does not remember window size or position,6191811,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.11711494130839036,5.088347560785843,"Could one of you having this issue try running xed from the terminal? When you close the window, do you get a warning about writing the state file?",COMMENT,17,en,,0.18725233484193657,,"{file=1, issue=1, warning=1, terminal=1, window=1, state=1}","{file=0.07178447735647334, issue=0.16244540526030737, warning=0.07178447735647334, terminal=0.16244540526030737, window=0.07178447735647334, state=0.07178447735647334}",7a763fb3-2ce6-4494-81e4-065323723514,Xed does not remember window size or position,2231759,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.20319949781421756,6.035855335557122,"@JosephMcc I can give you a more detailed explanation actually. I was able to overcome the dimensions by forcing the config file to include my desired dimensions in xed.ini. but that still leaves the position and last active monitor issue.   I noticed something interesting, If my mouse is hovered on my primary monitor the xed opens with the right dimensions, but is centered and never remembers its last position...however, if I have my mouse on my secondary monitor(which is where I always have xed open) it opens in the right position every time.",COMMENT,17,en,,0.21585805404706132,,"{mouse=2, file=1, issue=1, monitor=2, position=3, time=1, explanation=1, something=1, dimensions=3}","{mouse=0.0057973685222444515, file=0.040859951194104155, issue=0.015675704110958533, monitor=0.015675704110958533, position=0.0057973685222444515, time=0.0057973685222444515, explanation=0.7504649674295631, something=0.0057973685222444515, dimensions=0.0057973685222444515}",f2b4579f-5555-44f0-931a-4ad7e6a955c8,Xed does not remember window size or position,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.004035755413750906,6.623372211261896,"also @JosephMcc I ran xed from terminal as you asked, and no errors were thrown regarding a state file",COMMENT,17,en,,0.3353371460681503,,"{file=1, terminal=1, state=1, errors=1}","{file=0.004035755413750906, terminal=0.004035755413750906, state=0.004035755413750906, errors=0.004035755413750906}",9e8bed10-a92a-41c3-8414-cd72f0b546a5,Xed does not remember window size or position,3487071,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
,closed,0.5165707894528897,5.734569497032603,"I don't think it tries to remember location, only size and state. Placement is often handled by the window manager. In Cinnamon, for example, I have things to set to open in the center of the monitor. This works by opening it in the center of the monitor the mouse is currently on. I'm not sure we should be override the settings set for the WM in specific apps. This leads to inconsistent behavior, IMO.",COMMENT,17,en,,0.21157340597994034,,"{settings=1, cinnamon=1, works=1, manager=1, center=2, monitor=2, example=1, mouse=1, size=1, things=1, location=1, state=1, placement=1, window=1, behavior=1, apps=1}","{settings=0.8069954428780709, cinnamon=0.8295593339574533, works=0.8512893023884959, center=0.8512893023884959, window manager=0.27390909796814666, monitor=0.8512893023884959, example=0.8295593339574533, mouse=0.8512893023884959, size=0.2689725488893432, things=0.8295593339574533, location=0.2689725488893432, placement=0.27390909796814666, state=0.2689725488893432, behavior=0.06869901063582842, apps=0.8069954428780709}",737e64cd-b081-434d-a3fa-f79aa67c8fbb,Xed does not remember window size or position,2231759,3487071,2016-07-14T23:43:25.000+02:00,2017-02-10T11:33:38.000+01:00
